ScrapingDate,ProductID,DiscountPercentage,SellingPrice,IsPromotional,UnitsSold
2026-06-03,P1004,0.0657,34950.63,0,0
2026-06-04,P1004,0.0447,35737.65,0,1
2026-06-05,P1004,0.0575,35258.03,0,0
2026-06-06,P1004,0.055,35351.29,0,0
2026-06-07,P1004,0.0524,35449.5,0,0
2026-06-08,P1004,0.0643,35003.64,0,0
2026-06-09,P1004,0.0411,35871.89,0,0
2026-06-10,P1004,0.0575,35258.26,0,0
2026-06-11,P1004,0.05,35536.62,0,1
2026-06-12,P1004,0.0452,35719.18,0,0
2026-06-13,P1004,0.0246,36487.52,0,1
2026-06-14,P1004,0.0164,36793.21,0,1
2026-06-15,P1004,0.047,35651.41,0,0
2026-06-16,P1004,0.0743,34627.42,0,0
2026-06-17,P1004,0.034,36135.02,0,0
2026-06-18,P1004,0.041,35875.32,0,0
2026-06-19,P1004,0.0699,34794.62,0,0
2026-06-20,P1004,0.0269,36402.45,0,0
2026-06-21,P1004,0.0493,35565.32,0,0
2026-06-22,P1004,0.0237,36523.38,0,0
2026-06-23,P1004,0.0523,35453.64,0,0
2026-06-24,P1004,0.0346,36114.61,0,0
2026-06-25,P1004,0.0528,35432.8,0,0
2026-06-26,P1004,0.0396,35928.79,0,0
2026-06-27,P1004,0.0356,36075.25,0,1
2026-06-28,P1004,0.0555,35331.66,0,1
2026-06-29,P1004,0.0834,34287.28,0,0
2026-06-30,P1004,0.0586,35216.7,0,0
2026-07-01,P1004,0.059,35202.08,0,0
2026-07-02,P1004,0.0268,36405.38,0,0
2026-07-03,P1004,0.0335,36155.02,0,0
2026-07-04,P1004,0.0867,34166.31,0,0
2026-07-05,P1004,0.0715,34733.51,0,0
2026-07-06,P1004,0.0662,34930.23,0,1
2026-07-07,P1004,0.0439,35765.58,0,0
2026-07-08,P1004,0.0416,35853.18,0,1
2026-07-09,P1004,0.0456,35702.09,0,1
2026-07-10,P1004,0.0426,35814.84,0,0
2026-07-11,P1004,0.0637,35025.55,0,0
2026-07-12,P1004,0.0624,35075.34,0,0
2026-07-13,P1004,0.0392,35942.72,0,1
2026-07-14,P1004,0.0401,35910.23,0,1
2026-03-17,P1005,0.1281,35814.35,0,0
2026-03-18,P1005,0.1671,34209.81,0,0
2026-03-19,P1005,0.1525,34808.49,0,1
2026-03-20,P1005,0.1697,34102.2,0,0
2026-03-21,P1005,0.1403,35312.08,0,0
2026-03-22,P1005,0.1497,34926.82,0,0
2026-03-23,P1005,0.1544,34731.95,0,0
2026-03-24,P1005,0.1392,35355.24,0,0
2026-03-25,P1005,0.1387,35378.34,0,0
2026-03-26,P1005,0.1431,35195.24,0,0
2026-03-27,P1005,0.1468,35043.73,0,0
2026-03-28,P1005,0.124,35981.06,0,0
2026-03-29,P1005,0.1312,35687.29,0,0
2026-03-30,P1005,0.1709,34054.79,0,0
2026-03-31,P1005,0.1401,35321.38,0,0
2026-04-01,P1005,0.1226,36038.96,0,0
2026-04-02,P1005,0.1355,35510.4,0,0
2026-04-03,P1005,0.1851,33472.91,0,0
2026-04-04,P1005,0.1298,35741.86,0,0
2026-04-05,P1005,0.1421,35238.26,0,0
2026-04-06,P1005,0.1231,36019.97,0,0
2026-04-07,P1005,0.1523,34817.78,0,0
2026-04-08,P1005,0.1633,34367.23,0,0
2026-04-09,P1005,0.1805,33658.72,0,0
2026-04-10,P1005,0.1492,34946.32,0,0
2026-04-11,P1005,0.1265,35878.17,0,0
2026-04-12,P1005,0.1312,35686.97,0,0
2026-04-13,P1005,0.1444,35144.16,0,1
2026-04-14,P1005,0.1376,35422.93,0,0
2026-04-15,P1005,0.1566,34641.79,0,1
2026-04-16,P1005,0.1317,35664.98,0,0
2026-04-17,P1005,0.1438,35167.72,0,1
2026-04-18,P1005,0.1579,34586.76,0,0
2026-04-19,P1005,0.1427,35212.1,0,1
2026-04-20,P1005,0.1679,34176.14,0,0
2026-04-21,P1005,0.1302,35724.32,0,0
2026-04-22,P1005,0.1389,35369.27,0,0
2026-04-23,P1005,0.1393,35351.93,0,0
2026-04-24,P1005,0.127,35856.7,0,0
2026-04-25,P1005,0.1529,34793.74,0,1
2026-04-26,P1005,0.1676,34188.32,0,0
2026-04-27,P1005,0.1561,34664.25,0,0
2026-04-28,P1005,0.1269,35859.94,0,0
2026-04-29,P1005,0.1708,34059.98,0,0
2026-04-30,P1005,0.1568,34634.64,0,0
2026-05-01,P1005,0.1352,35519.08,0,0
2026-05-02,P1005,0.132,35653.21,0,0
2026-05-03,P1005,0.1358,35495.22,0,0
2026-05-04,P1005,0.1475,35013.82,0,0
2026-05-05,P1005,0.1235,36000.03,0,1
2026-05-06,P1005,0.1565,34647.98,0,0
2026-05-07,P1005,0.1439,35162.36,0,0
2026-05-08,P1005,0.1516,34846.45,0,1
2026-05-09,P1005,0.1901,33265.0,0,0
2026-05-10,P1005,0.1606,34477.86,0,0
2026-05-11,P1005,0.1436,35176.59,0,0
2026-05-12,P1005,0.1271,35853.81,0,0
2026-05-13,P1005,0.1678,34180.73,0,0
2026-05-14,P1005,0.1389,35370.58,0,0
2026-05-15,P1005,0.1384,35387.51,0,3
2026-05-16,P1005,0.1556,34682.48,0,0
2026-05-17,P1005,0.1055,36741.98,0,0
2026-05-18,P1005,0.1288,35781.84,0,0
2026-05-19,P1005,0.169,34131.69,0,0
2026-05-20,P1005,0.2999,28755.91,1,0
2026-05-21,P1005,0.4604,22164.28,1,1
2026-05-22,P1005,0.4411,22954.39,1,1
2026-05-23,P1005,0.3584,26354.91,1,0
2026-05-24,P1005,0.3657,26051.56,1,0
2026-05-25,P1005,0.4101,24229.27,1,0
2026-05-26,P1005,0.3241,27763.49,1,0
2026-05-27,P1005,0.1252,35930.73,0,0
2026-05-28,P1005,0.1379,35409.7,0,0
2026-05-29,P1005,0.1641,34334.36,0,0
2026-05-30,P1005,0.1456,35093.05,0,1
2026-05-31,P1005,0.1398,35330.65,0,0
2026-06-01,P1005,0.1516,34847.74,0,0
2026-06-02,P1005,0.1464,35059.88,0,0
2026-06-03,P1005,0.115,36351.61,0,0
2026-06-04,P1005,0.1409,35285.42,0,0
2026-06-05,P1005,0.1199,36148.01,0,0
2026-06-06,P1005,0.1447,35131.24,0,0
2026-06-07,P1005,0.1278,35825.33,0,0
2026-06-08,P1005,0.1266,35876.04,0,0
2026-06-09,P1005,0.4458,22763.32,1,0
2026-06-10,P1005,0.4315,23350.61,1,0
2026-06-11,P1005,0.3789,25509.46,1,1
2026-06-12,P1005,0.3032,28620.27,1,1
2026-06-13,P1005,0.3839,25307.73,1,0
2026-06-14,P1005,0.39,25055.85,1,0
2026-06-15,P1005,0.1705,34072.56,0,0
2026-06-16,P1005,0.3261,27679.01,1,0
2026-06-17,P1005,0.309,28381.29,1,1
2026-06-18,P1005,0.3525,26597.03,1,0
2026-06-19,P1005,0.3768,25596.35,1,0
2026-06-20,P1005,0.3339,27359.83,1,0
2026-06-21,P1005,0.3335,27375.83,1,1
2026-06-22,P1005,0.3767,25602.79,1,0
2026-06-23,P1005,0.4521,22502.72,1,0
2026-06-24,P1005,0.2787,29627.46,1,0
2026-06-25,P1005,0.1417,35255.79,0,1
2026-06-26,P1005,0.1395,35344.63,0,0
2026-06-27,P1005,0.1415,35263.32,0,0
2026-06-28,P1005,0.1514,34855.28,0,0
2026-06-29,P1005,0.1313,35679.73,0,0
2026-06-30,P1005,0.1475,35016.41,0,0
2026-07-01,P1005,0.1367,35459.7,0,1
2026-07-02,P1005,0.163,34378.64,0,0
2026-07-03,P1005,0.1682,34167.57,0,0
2026-07-04,P1005,0.1385,35385.18,0,0
2026-07-05,P1005,0.1233,36009.26,0,0
2026-07-06,P1005,0.126,35900.75,0,0
2026-07-07,P1005,0.1404,35306.59,0,0
2026-07-08,P1005,0.1468,35044.85,0,0
2026-07-09,P1005,0.1527,34800.91,0,0
2026-07-10,P1005,0.1354,35513.26,0,0
2026-07-11,P1005,0.128,35818.46,0,0
2026-07-12,P1005,0.1302,35725.96,0,0
2026-07-13,P1005,0.1542,34742.61,0,2
2026-07-14,P1005,0.1315,35673.3,0,0
2026-03-17,P1006,0.0051,23496.41,0,0
2026-03-18,P1006,0.0051,23495.3,0,1
2026-03-19,P1006,0.0184,23181.06,0,0
2026-03-20,P1006,0.0,23616.66,0,0
2026-03-21,P1006,0.0025,23558.3,0,2
2026-03-22,P1006,0.0117,23341.2,0,0
2026-03-23,P1006,0.0097,23386.53,0,0
2026-03-24,P1006,0.2367,18027.69,1,0
2026-03-25,P1006,0.2589,17502.41,1,0
2026-03-26,P1006,0.0773,21790.72,1,1
2026-03-27,P1006,0.1094,21032.22,1,1
2026-03-28,P1006,0.1645,19732.73,1,1
2026-03-29,P1006,0.1776,19421.44,1,0
2026-03-30,P1006,0.2914,16734.12,1,1
2026-03-31,P1006,0.2903,16760.3,1,1
2026-04-01,P1006,0.0,23616.66,0,0
2026-04-02,P1006,0.0,23616.66,0,1
2026-04-03,P1006,0.0,23616.66,0,1
2026-04-04,P1006,0.0,23616.66,0,1
2026-04-05,P1006,0.0073,23444.45,0,1
2026-04-06,P1006,0.0206,23129.35,0,0
2026-04-07,P1006,0.0,23616.66,0,0
2026-04-08,P1006,0.0021,23567.08,0,0
2026-04-09,P1006,0.0,23616.66,0,0
2026-04-10,P1006,0.0044,23511.71,0,1
2026-04-11,P1006,0.0106,23365.26,0,0
2026-04-12,P1006,0.0061,23472.48,0,0
2026-04-13,P1006,0.0068,23455.16,0,0
2026-04-14,P1006,0.0,23616.66,0,1
2026-04-15,P1006,0.0,23616.66,0,0
2026-04-16,P1006,0.0154,23253.45,0,0
2026-04-17,P1006,0.0,23616.66,0,1
2026-04-18,P1006,0.0,23616.66,0,0
2026-04-19,P1006,0.0055,23485.59,0,0
2026-04-20,P1006,0.0113,23350.2,0,0
2026-04-21,P1006,0.0,23616.66,0,0
2026-04-22,P1006,0.0,23616.66,0,1
2026-04-23,P1006,0.0,23616.66,0,1
2026-04-24,P1006,0.0212,23116.7,0,0
2026-04-25,P1006,0.0151,23259.54,0,1
2026-04-26,P1006,0.0,23616.66,0,0
2026-04-27,P1006,0.0284,22945.01,0,1
2026-04-28,P1006,0.0336,22822.41,0,0
2026-04-29,P1006,0.0,23616.66,0,0
2026-04-30,P1006,0.0,23616.66,0,2
2026-05-01,P1006,0.0,23616.66,0,0
2026-05-02,P1006,0.0002,23611.65,0,1
2026-05-03,P1006,0.0,23616.66,0,1
2026-05-04,P1006,0.0,23616.66,0,1
2026-05-05,P1006,0.0088,23408.18,0,0
2026-05-06,P1006,0.0,23616.66,0,1
2026-05-07,P1006,0.0054,23489.01,0,0
2026-05-08,P1006,0.001,23593.92,0,0
2026-05-09,P1006,0.0155,23250.85,0,0
2026-05-10,P1006,0.0,23616.66,0,0
2026-05-11,P1006,0.0153,23255.14,0,0
2026-05-12,P1006,0.0169,23218.5,0,0
2026-05-13,P1006,0.0179,23193.1,0,0
2026-05-14,P1006,0.0107,23362.87,0,0
2026-05-15,P1006,0.006,23475.78,0,0
2026-05-16,P1006,0.0034,23536.63,0,0
2026-05-17,P1006,0.0,23616.66,0,1
2026-05-18,P1006,0.0,23616.66,0,0
2026-05-19,P1006,0.0148,23267.59,0,0
2026-05-20,P1006,0.0,23616.66,0,0
2026-05-21,P1006,0.0,23616.66,0,0
2026-05-22,P1006,0.0,23616.66,0,0
2026-05-23,P1006,0.0323,22853.18,0,0
2026-05-24,P1006,0.014,23285.54,0,0
2026-05-25,P1006,0.0053,23491.75,0,1
2026-05-26,P1006,0.0,23616.66,0,0
2026-05-27,P1006,0.0045,23509.47,0,0
2026-05-28,P1006,0.0,23616.66,0,0
2026-05-29,P1006,0.0,23616.66,0,1
2026-05-30,P1006,0.0,23616.66,0,0
2026-05-31,P1006,0.0222,23092.41,0,0
2026-06-01,P1006,0.0153,23256.49,0,0
2026-06-02,P1006,0.0,23616.66,0,0
2026-06-03,P1006,0.0,23616.66,0,1
2026-06-04,P1006,0.0,23616.66,0,0
2026-06-05,P1006,0.0019,23572.79,0,0
2026-06-06,P1006,0.0,23616.66,0,1
2026-06-07,P1006,0.0,23616.66,0,0
2026-06-08,P1006,0.0,23616.66,0,0
2026-06-09,P1006,0.0,23616.66,0,0
2026-06-10,P1006,0.0199,23145.84,0,0
2026-06-11,P1006,0.0,23616.66,0,0
2026-06-12,P1006,0.0048,23502.25,0,0
2026-06-13,P1006,0.0045,23509.28,0,1
2026-06-14,P1006,0.0,23616.66,0,0
2026-06-15,P1006,0.0,23616.66,0,0
2026-06-16,P1006,0.0,23616.66,0,0
2026-06-17,P1006,0.0,23616.66,0,0
2026-06-18,P1006,0.0139,23289.25,0,0
2026-06-19,P1006,0.0,23616.66,0,0
2026-06-20,P1006,0.0,23616.66,0,1
2026-06-21,P1006,0.0,23616.66,0,0
2026-06-22,P1006,0.0,23616.66,0,0
2026-06-23,P1006,0.0079,23429.28,0,1
2026-06-24,P1006,0.0,23616.66,0,0
2026-06-25,P1006,0.0074,23442.24,0,1
2026-06-26,P1006,0.0,23616.66,0,0
2026-06-27,P1006,0.0015,23581.49,0,1
2026-06-28,P1006,0.0,23616.66,0,0
2026-06-29,P1006,0.2557,17576.85,1,0
2026-06-30,P1006,0.2791,17025.36,1,0
2026-07-01,P1006,0.1731,19527.78,1,0
2026-07-02,P1006,0.1757,19467.3,1,0
2026-07-03,P1006,0.1901,19126.83,1,1
2026-07-04,P1006,0.1474,20136.12,1,1
2026-07-05,P1006,0.0094,23393.8,0,0
2026-07-06,P1006,0.0,23616.66,0,0
2026-07-07,P1006,0.0,23616.66,0,0
2026-07-08,P1006,0.0097,23386.42,0,0
2026-07-09,P1006,0.0001,23615.22,0,0
2026-07-10,P1006,0.0072,23446.83,0,0
2026-07-11,P1006,0.0206,23130.52,0,0
2026-07-12,P1006,0.0,23616.66,0,0
2026-07-13,P1006,0.0037,23528.29,0,0
2026-07-14,P1006,0.0406,22658.95,0,0
2026-03-17,P1007,0.0017,11044.55,0,0
2026-03-18,P1007,0.0,11063.19,0,0
2026-03-19,P1007,0.0051,11006.47,0,0
2026-03-20,P1007,0.0,11063.19,0,1
2026-03-21,P1007,0.0,11063.19,0,0
2026-03-22,P1007,0.0,11063.19,0,0
2026-03-23,P1007,0.0,11063.19,0,0
2026-03-24,P1007,0.0108,10944.09,0,0
2026-03-25,P1007,0.0036,11023.4,0,0
2026-03-26,P1007,0.0197,10845.75,0,0
2026-03-27,P1007,0.0035,11024.11,0,1
2026-03-28,P1007,0.0147,10901.11,0,0
2026-03-29,P1007,0.0044,11013.97,0,0
2026-03-30,P1007,0.0,11063.19,0,1
2026-03-31,P1007,0.0063,10992.98,0,0
2026-04-01,P1007,0.0141,10907.09,0,0
2026-04-02,P1007,0.0,11063.19,0,0
2026-04-03,P1007,0.0053,11005.02,0,0
2026-04-04,P1007,0.0,11063.19,0,0
2026-04-05,P1007,0.0023,11037.37,0,0
2026-04-06,P1007,0.0317,10712.47,0,0
2026-04-07,P1007,0.0,11063.19,0,0
2026-04-08,P1007,0.0,11063.19,0,1
2026-04-09,P1007,0.0,11063.19,0,1
2026-04-10,P1007,0.0129,10920.53,0,1
2026-04-11,P1007,0.0073,10982.84,0,0
2026-04-12,P1007,0.0,11063.19,0,0
2026-04-13,P1007,0.0,11063.19,0,0
2026-04-14,P1007,0.0,11063.19,0,1
2026-04-15,P1007,0.0218,10822.36,0,0
2026-04-16,P1007,0.0001,11062.31,0,0
2026-04-17,P1007,0.0,11063.19,0,0
2026-04-18,P1007,0.0009,11053.12,0,1
2026-04-19,P1007,0.0003,11059.71,0,0
2026-04-20,P1007,0.0,11063.19,0,1
2026-04-21,P1007,0.0,11063.19,0,0
2026-04-22,P1007,0.009,10963.59,0,0
2026-04-23,P1007,0.0,11063.19,0,0
2026-04-24,P1007,0.0259,10776.16,0,0
2026-04-25,P1007,0.0,11063.19,0,0
2026-04-26,P1007,0.005,11007.47,0,0
2026-04-27,P1007,0.0,11063.19,0,1
2026-04-28,P1007,0.0314,10715.38,0,0
2026-04-29,P1007,0.0,11063.19,0,0
2026-04-30,P1007,0.2116,8721.84,1,0
2026-05-01,P1007,0.2192,8637.68,1,0
2026-05-02,P1007,0.2162,8671.26,1,0
2026-05-03,P1007,0.2022,8825.93,1,1
2026-05-04,P1007,0.1568,9329.01,1,2
2026-05-05,P1007,0.0143,10904.81,0,0
2026-05-06,P1007,0.0,11063.19,0,1
2026-05-07,P1007,0.0111,10939.88,0,0
2026-05-08,P1007,0.0149,10898.55,0,0
2026-05-09,P1007,0.0,11063.19,0,1
2026-05-10,P1007,0.0,11063.19,0,0
2026-05-11,P1007,0.0023,11037.77,0,0
2026-05-12,P1007,0.0174,10870.43,0,0
2026-05-13,P1007,0.0,11063.19,0,0
2026-05-14,P1007,0.0,11063.19,0,0
2026-05-15,P1007,0.0373,10650.13,0,0
2026-05-16,P1007,0.0011,11050.81,0,1
2026-05-17,P1007,0.0097,10956.23,0,1
2026-05-18,P1007,0.0236,10802.38,0,1
2026-05-19,P1007,0.0174,10870.93,0,0
2026-05-20,P1007,0.0,11063.19,0,1
2026-05-21,P1007,0.0,11063.19,0,0
2026-05-22,P1007,0.0,11063.19,0,1
2026-05-23,P1007,0.0084,10970.54,0,0
2026-05-24,P1007,0.0228,10811.23,0,0
2026-05-25,P1007,0.0129,10920.98,0,0
2026-05-26,P1007,0.0269,10765.63,0,0
2026-05-27,P1007,0.0192,10850.43,0,1
2026-05-28,P1007,0.0,11063.19,0,0
2026-05-29,P1007,0.0,11063.19,0,0
2026-05-30,P1007,0.0074,10981.18,0,2
2026-05-31,P1007,0.0,11063.19,0,0
2026-06-01,P1007,0.0,11063.19,0,0
2026-06-02,P1007,0.0,11063.19,0,1
2026-06-03,P1007,0.0,11063.19,0,2
2026-06-04,P1007,0.028,10753.76,0,0
2026-06-05,P1007,0.0,11063.19,0,0
2026-06-06,P1007,0.0,11063.19,0,0
2026-06-07,P1007,0.0109,10942.72,0,0
2026-06-08,P1007,0.0009,11052.8,0,1
2026-06-09,P1007,0.021,10830.58,0,1
2026-06-10,P1007,0.0,11063.19,0,0
2026-06-11,P1007,0.0,11063.19,0,0
2026-06-12,P1007,0.0,11063.19,0,0
2026-06-13,P1007,0.0071,10985.05,0,1
2026-06-14,P1007,0.0143,10905.28,0,0
2026-06-15,P1007,0.0,11063.19,0,0
2026-06-16,P1007,0.0,11063.19,0,0
2026-06-17,P1007,0.029,10742.81,0,0
2026-06-18,P1007,0.0057,10999.96,0,0
2026-06-19,P1007,0.0,11063.19,0,1
2026-06-20,P1007,0.0023,11037.84,0,0
2026-06-21,P1007,0.0104,10948.2,0,0
2026-06-22,P1007,0.0222,10817.86,0,1
2026-06-23,P1007,0.0152,10894.97,0,1
2026-06-24,P1007,0.0,11063.19,0,0
2026-06-25,P1007,0.0209,10831.89,0,0
2026-06-26,P1007,0.0145,10902.71,0,0
2026-06-27,P1007,0.0,11063.19,0,0
2026-06-28,P1007,0.0,11063.19,0,0
2026-06-29,P1007,0.0,11063.19,0,0
2026-06-30,P1007,0.0283,10750.14,0,0
2026-07-01,P1007,0.0,11063.19,0,0
2026-07-02,P1007,0.018,10864.25,0,0
2026-07-03,P1007,0.005,11008.07,0,0
2026-07-04,P1007,0.0,11063.19,0,1
2026-07-05,P1007,0.0218,10822.08,0,1
2026-07-06,P1007,0.0097,10955.97,0,0
2026-07-07,P1007,0.0233,10805.27,0,0
2026-07-08,P1007,0.0177,10867.17,0,0
2026-07-09,P1007,0.0,11063.19,0,0
2026-07-10,P1007,0.0,11063.19,0,0
2026-07-11,P1007,0.0,11063.19,0,0
2026-07-12,P1007,0.0218,10822.17,0,0
2026-07-13,P1007,0.0098,10955.3,0,0
2026-07-14,P1007,0.0,11063.19,0,0
2026-03-17,P1008,0.0865,31431.37,0,0
2026-03-18,P1008,0.0971,31066.56,0,0
2026-03-19,P1008,0.1066,30738.92,0,0
2026-03-20,P1008,0.0868,31421.05,0,0
2026-03-21,P1008,0.0887,31354.82,0,0
2026-03-22,P1008,0.0853,31473.51,0,3
2026-03-23,P1008,0.0854,31468.94,0,0
2026-03-24,P1008,0.0939,31177.4,0,0
2026-03-25,P1008,0.0836,31530.92,0,0
2026-03-26,P1008,0.094,31174.14,0,0
2026-03-27,P1008,0.1113,30577.3,0,0
2026-03-28,P1008,0.0827,31562.29,0,1
2026-03-29,P1008,0.1082,30685.06,0,0
2026-03-30,P1008,0.0793,31680.42,0,1
2026-03-31,P1008,0.0942,31166.89,0,0
2026-04-01,P1008,0.0918,31247.58,0,0
2026-04-02,P1008,0.0364,33155.61,0,0
2026-04-03,P1008,0.0629,32244.74,0,0
2026-04-04,P1008,0.1083,30682.44,0,0
2026-04-05,P1008,0.0855,31467.05,0,0
2026-04-06,P1008,0.0893,31334.73,0,1
2026-04-07,P1008,0.0775,31742.9,0,0
2026-04-08,P1008,0.0911,31274.09,0,0
2026-04-09,P1008,0.0876,31395.11,0,0
2026-04-10,P1008,0.0888,31354.0,0,0
2026-04-11,P1008,0.1037,30839.42,0,1
2026-04-12,P1008,0.0796,31668.61,0,0
2026-04-13,P1008,0.0871,31410.59,0,2
2026-04-14,P1008,0.0993,30990.53,0,2
2026-04-15,P1008,0.0995,30983.75,0,0
2026-04-16,P1008,0.0701,31996.01,0,0
2026-04-17,P1008,0.0974,31056.01,0,0
2026-04-18,P1008,0.0877,31389.93,0,0
2026-04-19,P1008,0.0697,32010.12,0,0
2026-04-20,P1008,0.0695,32017.59,0,0
2026-04-21,P1008,0.1086,30671.15,0,0
2026-04-22,P1008,0.1045,30812.74,0,0
2026-04-23,P1008,0.0782,31715.94,0,1
2026-04-24,P1008,0.0824,31573.09,0,0
2026-04-25,P1008,0.1058,30766.56,0,0
2026-04-26,P1008,0.1001,30962.4,0,0
2026-04-27,P1008,0.1012,30924.95,0,0
2026-04-28,P1008,0.0753,31815.66,0,1
2026-04-29,P1008,0.1156,30430.64,0,0
2026-04-30,P1008,0.1026,30877.79,0,0
2026-05-01,P1008,0.0939,31176.8,0,0
2026-05-02,P1008,0.0925,31224.34,0,0
2026-05-03,P1008,0.0991,30997.7,0,0
2026-05-04,P1008,0.1041,30825.0,0,0
2026-05-05,P1008,0.0869,31417.32,0,0
2026-05-06,P1008,0.0847,31493.45,0,0
2026-05-07,P1008,0.0872,31406.17,0,1
2026-05-08,P1008,0.069,32032.55,0,1
2026-05-09,P1008,0.1015,30915.53,0,0
2026-05-10,P1008,0.0665,32120.77,0,0
2026-05-11,P1008,0.0836,31531.39,0,0
2026-05-12,P1008,0.0736,31876.15,0,1
2026-05-13,P1008,0.0971,31067.0,0,1
2026-05-14,P1008,0.08,31653.74,0,1
2026-05-15,P1008,0.092,31242.8,0,0
2026-05-16,P1008,0.075,31826.91,0,0
2026-05-17,P1008,0.0965,31088.03,0,0
2026-05-18,P1008,0.0798,31663.12,0,1
2026-05-19,P1008,0.0868,31422.16,0,0
2026-05-20,P1008,0.097,31071.28,0,0
2026-05-21,P1008,0.0932,31202.13,0,0
2026-05-22,P1008,0.1121,30551.4,0,0
2026-05-23,P1008,0.0796,31667.36,0,0
2026-05-24,P1008,0.0938,31180.09,0,0
2026-05-25,P1008,0.0905,31293.24,0,1
2026-05-26,P1008,0.1029,30865.72,0,0
2026-05-27,P1008,0.1019,30901.41,0,0
2026-05-28,P1008,0.1091,30655.1,0,0
2026-05-29,P1008,0.1163,30407.32,0,0
2026-05-30,P1008,0.0895,31326.89,0,0
2026-05-31,P1008,0.094,31173.59,0,0
2026-06-01,P1008,0.0943,31162.67,0,0
2026-06-02,P1008,0.1851,28039.23,1,1
2026-06-03,P1008,0.3116,23686.96,1,1
2026-06-04,P1008,0.3171,23498.45,1,1
2026-06-05,P1008,0.3735,21556.08,1,1
2026-06-06,P1008,0.2682,25181.03,1,0
2026-06-07,P1008,0.08,31655.68,0,0
2026-06-08,P1008,0.0695,32015.37,0,0
2026-06-09,P1008,0.1,30967.99,0,1
2026-06-10,P1008,0.0902,31302.68,0,0
2026-06-11,P1008,0.063,32241.14,0,0
2026-06-12,P1008,0.083,31552.72,0,0
2026-06-13,P1008,0.0825,31568.65,0,0
2026-06-14,P1008,0.0904,31296.14,0,1
2026-06-15,P1008,0.3538,22234.71,1,0
2026-06-16,P1008,0.3379,22780.44,1,0
2026-06-17,P1008,0.3206,23378.32,1,0
2026-06-18,P1008,0.3722,21600.08,1,0
2026-06-19,P1008,0.1045,30813.57,0,0
2026-06-20,P1008,0.1101,30619.63,0,1
2026-06-21,P1008,0.1114,30575.55,0,1
2026-06-22,P1008,0.0883,31368.36,0,1
2026-06-23,P1008,0.0988,31009.19,0,0
2026-06-24,P1008,0.0995,30984.17,0,0
2026-06-25,P1008,0.1201,30276.77,0,1
2026-06-26,P1008,0.0923,31232.06,0,0
2026-06-27,P1008,0.0851,31481.07,0,1
2026-06-28,P1008,0.1164,30402.41,0,1
2026-06-29,P1008,0.0828,31559.58,0,0
2026-06-30,P1008,0.0979,31041.03,0,0
2026-07-01,P1008,0.1079,30695.55,0,0
2026-07-02,P1008,0.0824,31571.84,0,0
2026-07-03,P1008,0.0837,31529.64,0,0
2026-07-04,P1008,0.1218,30217.52,0,0
2026-07-05,P1008,0.0822,31580.38,0,1
2026-07-06,P1008,0.071,31964.66,0,0
2026-07-07,P1008,0.0835,31534.3,0,0
2026-07-08,P1008,0.1081,30686.69,0,0
2026-07-09,P1008,0.0987,31011.72,0,0
2026-07-10,P1008,0.075,31825.57,0,0
2026-07-11,P1008,0.0772,31752.59,0,0
2026-07-12,P1008,0.0981,31031.18,0,0
2026-07-13,P1008,0.0712,31957.5,0,0
2026-07-14,P1008,0.0798,31661.93,0,0
2026-03-17,P1009,0.0891,18337.32,0,1
2026-03-18,P1009,0.0927,18265.91,0,1
2026-03-19,P1009,0.0771,18579.42,0,1
2026-03-20,P1009,0.0728,18665.26,0,0
2026-03-21,P1009,0.3852,12376.55,1,0
2026-03-22,P1009,0.2926,14240.22,1,0
2026-03-23,P1009,0.3127,13835.18,1,1
2026-03-24,P1009,0.3736,12611.09,1,0
2026-03-25,P1009,0.1157,17801.49,1,0
2026-03-26,P1009,0.3432,13222.82,1,0
2026-03-27,P1009,0.2925,14243.5,1,0
2026-03-28,P1009,0.274,14615.28,1,0
2026-03-29,P1009,0.2152,15798.53,1,0
2026-03-30,P1009,0.0629,18864.01,0,0
2026-03-31,P1009,0.0692,18738.95,0,0
2026-04-01,P1009,0.0586,18952.33,0,0
2026-04-02,P1009,0.0525,19074.26,0,0
2026-04-03,P1009,0.0844,18432.58,0,0
2026-04-04,P1009,0.0568,18986.85,0,0
2026-04-05,P1009,0.0773,18574.27,0,0
2026-04-06,P1009,0.0656,18811.56,0,0
2026-04-07,P1009,0.0903,18314.06,0,0
2026-04-08,P1009,0.0808,18505.05,0,0
2026-04-09,P1009,0.0813,18493.97,0,0
2026-04-10,P1009,0.0878,18363.86,0,0
2026-04-11,P1009,0.077,18581.69,0,2
2026-04-12,P1009,0.0758,18606.26,0,0
2026-04-13,P1009,0.0812,18497.21,0,0
2026-04-14,P1009,0.0744,18633.0,0,2
2026-04-15,P1009,0.0572,18979.5,0,0
2026-04-16,P1009,0.0788,18544.61,0,0
2026-04-17,P1009,0.107,17976.68,0,0
2026-04-18,P1009,0.0621,18880.71,0,0
2026-04-19,P1009,0.0625,18872.15,0,0
2026-04-20,P1009,0.1144,17828.94,0,0
2026-04-21,P1009,0.086,18400.91,0,0
2026-04-22,P1009,0.1024,18069.61,0,0
2026-04-23,P1009,0.0935,18249.09,0,0
2026-04-24,P1009,0.0543,19037.19,0,0
2026-04-25,P1009,0.0973,18171.44,0,0
2026-04-26,P1009,0.0786,18548.54,0,0
2026-04-27,P1009,0.0649,18824.6,0,1
